
15	gestao do conhecimento
15	manejo de animais
15	mercadologia
15	quimica dos produtos naturais
15	residuos solidos domesticos e industriais
15	web semantica
14	analise de custos
14	cirurgia experimental
14	controle de processos
14	direito penal
14	educacao matematica
14	engenharia de construcoes rurais
14	equacao de estado equilibrio de fases e transicoes de fase
14	fisica classica e fisica quantica mecanica e campos
14	hidrogeologia
14	informacao cadastro e mapeamento
14	metodos oticos de analise
14	recuperacao de informacao
14	sistemas de apoio a decisao
13	cinetica quimica e catalise
13	conformacao mecanica
13	direito internacional publico
13	direito tributario
13	eficiencia energetica
13	energia solar fotovoltaica
13	ensino profissionalizante
13	estratigrafia
13	filosofia da educacao
13	logistica
13	maquinas de usinagem e conformacao
13	materiais conjugados nao metalicos
13	metodos numericos
13	micrometeorologia
13	mudanca tecnologica
13	polimeros
13	processos inorganicos
13	quimica do solo
13	quimiometria
13	superficies e interfaces peliculas e filamentos
13	tecnologia de proteses
12	avaliacao de alimentos para animais
12	cirurgia urologica
12	controle de enchentes e de barragens
12	direito internacional privado
12	educacao permanente
12	estrutura dos metais e ligas
12	fisiologia de plantas cultivadas
12	instalacoes prediais
12	instrumentacao especifica de uso geral em fisica
12	materiais e dispositivos magneticos
12	microeletronica
12	modelagem matematica
12	obras de terra e enrocamento
12	organizacao industrial e estudos industriais
12	rodovias projeto e construcao
12	sistemas de informacao geografica
12	teoria geral do direito
12	transp eletronicos e prop eletricas de superficies interfaces e peliculas
11	administracao de sistemas educacionais
11	analise funcional
11	aprendizagem de maquina
11	biomecanica
11	conservacao de bacias hidrograficas
11	economia agraria
11	economia dos transportes
11	eletronica de potencia
11	engenharia do conhecimento
11	ensino de fisica
11	exigencias nutricionais dos animais
11	fundamentos da estatistica
11	geologia regional
11	mecanicas das rochas
11	metaheuristicas
11	metodos matematicos da fisica
11	microbiologia medica
11	planejamento e projeto do espaco urbano
11	processamento de lingua natural
11	prospeccao mineral
11	quimica fisica fisico quimica e bioquimica dos alim e das mat primas alimentares
11	tecnicas convencionais de tratamento de aguas
11	teoria dos jogos
11	termodinamica quimica
11	transferencia de calor em reatores
11	transformacao de fases
10	administracao de unidades educativas
10	bioestatistica
10	biomateriais e materiais biocompativeis
10	computacao movel
10	controle numerico
10	cosmologia
10	dinamica dos gases
10	direito ambiental
10	direito comercial
10	economia dos recursos naturais
10	ensino e aprendizagem na sala de aula
10	equacoes diferenciais ordinarias
10	estatistica espacial
10	fisiologia cardiovascular
10	higiene e seguranca do trabalho
10	instrumentacao para medida e controle de radiacao
10	metodos formais
10	microbiologia e bioquimica do solo
10	otimizacao estrutural
10	pavimentos
10	pre processamento de produtos agricolas
10	processamento de imagens medicas
10	processamento paralelo e distribuido
10	processos markovianos
10	psicologia educacional
10	qualidade de software
10	quimica de interfaces
10	robotica movel
10	seguranca localizacao e licenciamento de reatores
10	sintese organica
10	teoria geral da informacao
9	aplicacoes industriais de radioisotopos
9	avaliacao producao e conservacao de forragens
9	composicao musical
9	computacao evolucionaria
9	computacao paralela
9	crescimento e desenvolvimento economico
9	curriculos especificos para niveis e tipos de educacao
9	defesa fitossanitaria
9	eletroanalitica
9	eletroquimica
9	empreendedorismo
9	energia eolica
9	estrutura de liquidos e solidos cristalografia
9	estrutura nuclear
9	estudos e caracterizacao de efluentes industriais
9	geodesia celeste
9	geoestatistica
9	gerencia de projetos
9	hidrogeografia
9	historia da educacao
9	inferencia nao parametrica
9	lavra a ceu aberto
9	linguistica de corpus
9	materiais dieletricos e propriedades dieletricas
9	materiais e componentes eletrooticos e magnetooticos materiais fotoeletricos
9	mecanizacao agricola
9	operacoes caracteristicas de processos bioquimicos
9	planejamento e projetos da edificacao
9	pneumologia
9	polimeros e coloides
9	processos de trabalho
9	processos perceptuais e cognitivos desenvolvimento
9	programacao matematica
9	projeto de estruturas aeroespaciais
9	propriedades fisico mecanicas da madeira
9	propriedades termicas da materia condensada
9	qualidade da energia eletrica
9	relatividade e gravitacao
9	representacao do conhecimento
9	seguranca da informacao
9	tecnicas de abastecimento da agua
9	teoria geral e processos estocasticos
8	adequacao ambiental
8	aguas subterraneas e pocos profundos
8	analise estocastica
8	aproveitamento de subprodutos
8	armazenamento de produtos agricolas
8	cancerologia
8	cartografia geologica
8	computacao musical
8	comunicacoes opticas
8	criacao de animais
8	criptografia
8	direito processual penal
8	doencas infecciosas de animais
8	drenagem urbana de aguas pluviais
8	educacao de adultos
8	estruturas eletronicas e propriedades eletricas de superficies interf e particulas
8	fisico quimica organica
8	geoecologia
8	informatica
8	intervencao terapeutica
8	negocios internacionais
