
4	relacoes internacionais bilaterais e multilaterais
4	saude animal programas sanitarios
4	seguranca computacional
4	separacao
4	sistema de informacao geografica
4	sistemas baseados em conhecimento
4	sistemas de tempo real
4	sistemas hibridos
4	sistemas hipermidia
4	sistemas multiagente
4	tecnica de previsao urbana e regional
4	tecnicas de planejamento e projeto urbanos e regionais
4	tecnicas de processamento estatistico matematico e computacional em psicologia
4	tecnologia de alimentos dieteticos e nutricionais
4	tecnologia de celulose e papel
4	tecnologia de informacao
4	telemedicina
4	televisao digital
4	teoria do estado
4	teorias da instrucao
4	teorias especificas e modelos de interacao sistematica de particulas raios cosmicos
4	terminologia
4	traducao
4	transferencia de calor processos termicos e termodinamicos
4	transitorios eletromagneticos
4	transporte e trafego urbano e regional
4	tratamento da madeira
4	visualizacao cientifica
3	aeronomia
3	aeroportos projeto e construcao
3	aglomeracao
3	aglomerados de galaxias
3	alergologia e imunologia clinica
3	algoritmos e estruturas de dados
3	alimentos
3	amostragem
3	analise de series temporais
3	analise de sistemas
3	analise experimental do comportamento
3	analise teorica e experimental de estrutura
3	animacao por computador
3	antropologia juridica
3	auditoria de sistemas
3	avaliacao de desempenho de sistemas
3	avaliacao de tecnologia em saude
3	avioes
3	bacteriologia
3	biologia computacional
3	bioprocessos
3	campos de coordenacao
3	capacidade de vias de transporte
3	capital humano
3	cirurgia de cabeca e pescoco
3	cirurgia geral
3	cirurgia oftalmologica
3	clinica veterinaria
3	compatibilidade eletromagnetica
3	compiladores
3	confiabilidade
3	contabilidade e financas publicas
3	contabilidade gerencial
3	controle inteligente
3	criptologia
3	descoberta de conhecimento
3	desenvolvimento de instrumentacao geofisica
3	desenvolvimento de software educativo
3	desintegracao nuclear e radioatividade
3	diagnostico auxiliado por computador
3	dinamica dos fluidos
3	dinamica nao linear e caos
3	direito do consumidor
3	direito previdenciario
3	ecofisiologia vegetal
3	economia dos programas de bem estar social
3	educacao superior
3	elementos finitos
3	engenharia biomedica
3	engenharia de requisitos
3	equipamentos auxiliares e controles
3	espectros atomicos e integracao de fotons
3	estomatologia
3	estruturas de dados
3	farmacoepidemiologia
3	filosofia da linguagem
3	financas corporativas
3	fisiologia da respiracao
3	fisiologia endocrina
3	fonologia
3	fotonica
3	geocronologia
3	geoecologia
3	geofisica nuclear
3	geologia de engenharia
3	geomatica
3	geometria diferencial
3	gerenciamento da cadeia de suprimentos
3	gerenciamento de riscos
3	gestao da qualidade
3	gestao de projetos
3	gestao de recursos hidricos
3	gestao estrategica
3	heuristicas
3	hipermidia
3	historia da arte
3	historia do direito
3	historia latino americana
3	historia regional do brasil
3	historia teorias e sistemas em psicologia
3	identificacao de parametros
3	identificacao de sistemas
3	inclusao digital
3	informatica e educacao
3	informatica medica
3	instalacoes para producao animal
3	instrumentacao biomedica
3	instrumentacao musical
3	integridade estrutural
3	inteligencia artifical
3	inteligencia artificial distribuida
3	inteligencia artificial na educacao
3	inteligencia artificial redes neurais artificiais
3	internet do futuro
3	jogos
3	jogos de computador
3	lingua inglesa
3	logica juridica
3	logica nebulosa
3	manutencao preditiva
3	materiais compostos
3	matologia
3	mecanizacao florestal
3	mecatronica
3	medicina intensiva
3	meio ambiente
3	meta heuristicas
3	metalurgia de po
3	metodologia cientifica
3	metodos heuristicos
3	mineracao de dados e textos
3	modelagem
3	modelagem de sistemas
3	modelagem e simulacao de processos
3	modelagem numerica
3	modelos lineares generalizados
3	neuroanatomia
3	neurociencia computacional
3	neurocomputacao
3	oftalmologia
3	ontologia
3	operacao de sistemas eletricos de potencia
3	otimizacao de estruturas
3	otimizacao de processos
3	otimizacao de sistemas
3	otimizacao multiobjetivo
3	paleontologia estratigrafica
3	planejamento ambiental
3	plantas medicinais
3	politica fiscal do brasil
3	previsao de series temporais
3	processamento e analise de imagens
3	processos cognitivos e atencionais
3	processos estocasticos especiais
3	programas de atendimento comunitario
3	projetos de embarcacoes nao convencionais
3	projetos de navios
3	propriedade intelectual
3	protecao de sistemas eletricos de potencia
3	proteinas
3	proteomica
3	psicopedagogia
3	qualidade da energia
3	quimica bio inorganica
3	quimica da madeira
3	quimica do estado condensado
3	radiacao solar e terrestre
3	radiodifusao
3	radionavegacao e radioastronomia
3	recobrimentos
3	recuperacao de imagens por conteudo
3	redes sem fio
3	rejeitos de combustivel nuclear
3	ressonancia mag e relax na mat condens efeitos mosbauer corr ang pertubada
3	ressonancia magnetica
3	ressonancia magnetica nuclear
3	robotica inteligente
3	robotica movel inteligente
3	saneamento rural
3	saude coletiva
3	semantica
3	simulacao computacional
3	sistemas colaborativos
3	sistemas de controle
3	sistemas de informacao e de apoio a decisao
3	sistemas de informacoes geograficas
3	sistemas de suporte a decisao
3	sistemas em tempo real
3	sistemas hibridos e sistemas nao convencionais de armazenagem de energia
3	sistemas hibridos inteligentes
3	sistemas multi agentes
3	sistemas nebulosos
3	sistemas tutores inteligentes
3	smart grid
3	soldagem de estruturas navais e oceanicos
3	sonologia
3	teoria da informacao
3	teoria geral da economia
3	teoria geral e fundamentos da probabilidade
3	teoria politica moderna
3	terapia intensiva
3	termoelasticidade
3	text mining
3	tratamentos termicos mecanicos e quimicos
3	treinamento de pessoal
3	treinamento desportivo
3	tv digital
3	variaveis fisicas da agua do mar
3	visao artificial
3	visao robotica
2	acustica ambiental
2	acustica e vibracoes
2	administracao
2	administracao de tecnologia de informacao
2	administracao geral
2	agentes autonomos
2	ajustamento de observacoes
2	algoritmos evolutivos
2	ambiencia
2	ambientes virtuais para apoio a aprendizagem
2	analise de impactos produzidos por sistemas energeticos
2	analise de sobrevivencia
2	analise do processo decisorio
2	analise funcional nao linear
2	analise institucional
2	analise regional
2	analises clinicas
2	anatomia patologia animal
2	antropologia do imaginario
2	aplicacoes distribuidas
2	apoio multicriterio a decisao
2	aprendizagem artificial
2	aprendizagem automatica
2	aprendizagem e desempenho academicos
2	aprendizagem organizacional
2	aproveitamento de energia
2	armazenamento de alimentos
2	arquitetura de software
2	arte computacional
2	aspectos fisico ambientais do planejamento urbano e regional
2	astronomia dinamica
2	astronomia espacial
2	atencao farmaceutica
2	automacao agricola
2	auxilio multicriterio a decisao
2	avaliacao de politicas publicas
2	avaliacao de programas
2	avaliacao de servicos de saude
2	balanco de pagamentos financas internacionais
2	bancos de dados
2	bibliotecas digitais
2	biocombustiveis
2	biodireito
2	biodiversidade
2	biologia da polinizacao
2	biologia molecular computacional
2	biomateriais
2	business intelligence
2	calculo de campos eletromagneticos
2	calculo diferencial e integral
2	catalise
2	celulas solares
2	circuitos integrados
2	cirurgia do trauma
2	cirurgia oncologica
2	cirurgia plastica e restauradora
2	cirurgia toraxica
2	cirurgia traumatologica
2	classes sociais e grupos de interesse
2	clinica cirurgica animal
2	clinica psicanalitica
2	cogeracao
2	comercio eletronico
2	comportamento organizacional
2	comportamento verbal
2	compostos organo metalicos
2	computabilidade
2	computacao afetiva
2	computacao aplicada
2	computacao bio inspirada
2	computacao em imagens medicas
2	computacao forense
2	computacao natural
2	computacao paralela e distribuida
2	computacao pervasiva
2	computacao reconfiguravel
2	computacao ubiqua
2	computacao ubiqua e pervasiva
2	computational intelligence
2	comunicacao digital
2	comunicacoes moveis
2	conforto ambiental
2	conjuntos
2	conservacao das especies animais
2	contabilidade de custos
2	contabilidade financeira
2	contabilidade internacional
2	controle de maquinas eletricas
2	controle de sistemas
2	controle e automacao
2	controle e robotica
2	controle estatistico da qualidade
2	controle motor
2	controle populacional de animais
2	controle preditivo
2	controle robusto
2	critica da arte
2	cultura politica
2	custos
