
5	inferencia parametrica
5	interacao entre os organismos marinhos e os parametros ambientais
5	matematica simbolica
5	mecanizacao agricola
5	medicina fetal
5	metodos de sintese e otimizacao aplicados ao projeto mecanico
5	metodos e modelos matematicos econometricos e estatisticos
5	metrologia tecnicas gerais de laboratorio sistema de instrumentacao
5	microbiologia agricola
5	microeletronica
5	mineralogia
5	neuropsicologia
5	nutricao e crescimento vegetal
5	patologia aviaria
5	pesquisa operacional
5	piscicultura
5	planejamento em ciencia e tecnologia
5	processamento da linguagem natural
5	processamento de imagens medicas
5	processamento de lingua natural
5	processamento e analise de imagens
5	quimica dos produtos naturais
5	reproducao vegetal
5	satelites e outros dispositivos aeroespaciais
5	sedimentologia
5	sensoriamento remoto da atmosfera
5	sistemas de recomendacao
5	superficies e interfaces peliculas e filamentos
5	tecnologia de produtos de origem animal
5	teoria dos grafos
5	tratamentos termicos mecanicos e quimicos
4	administracao da producao
4	analise de sementes
4	anestesiologia animal
4	aproveitamento de subprodutos
4	avaliacao e controle de qualidade de alimentos
4	bibliotecas digitais
4	bioestatistica
4	biomateriais e materiais biocompativeis
4	biotecnologia da reproducao
4	cartografia geologica
4	cirurgia gastroenterologia
4	cirurgia oftalmologica
4	citogenetica
4	computacao musical
4	conservacao de solo e agua
4	diagnostico por imagem
4	doencas parasitarias de animais
4	economia florestal
4	elementos de maquinas
4	endocrinologia
4	ergonomia
4	estabilidade e controle
4	estados subjetivos e emocao
4	genetica de populacoes
4	genetica e melhoramento florestal
4	gerencia do projeto e do produto
4	imagens medicas
4	informatica aplicada a educacao
4	maquinas motores e equipamentos
4	mecanica elasticidade e reologia
4	mecanicas dos solos
4	medidas magneticas
4	melhoramento de plantas forrageiras e producao de sementes
4	metodos formais
4	modelagem matematica
4	nutricao florestal
4	nutricao mineral de plantas
4	obstetricia animal
4	polimeros
4	pre processamento de produtos agricolas
4	processamento de imagem
4	processamento de imagens e sinais
4	processamento de sinais e imagens
4	processos construtivos
4	processos de aprendizagem memoria e motivacao
4	processos organicos
4	producao animal
4	propriedades fisicas das rochas
4	propriedades fisico mecanicas da madeira
4	propriedades termicas da materia condensada
4	protecao florestal
4	protecao radiologica
4	qualidade do ar das aguas e do solo
4	recuperacao da informacao
4	redes complexas
4	robotica movel
4	saude animal programas sanitarios
4	sintese organica
4	sistemas de informacao geografica
4	sistemas dinamicos
4	sistemas especialistas
4	soldagem
4	solos florestais
4	tecnicas de analise e avaliacao urbana e regional
4	tecnicas de planejamento e projeto urbanos e regionais
4	tecnologia de produtos de origem vegetal
4	tecnologia de proteses
4	termodinamica
4	visao artificial
4	web semantica
3	alergologia e imunologia clinica
3	algoritmos
3	algoritmos geneticos
3	anatomia e identificacao de produtos florestais
3	animacao
3	aplicacoes industriais de radioisotopos
3	aproveitamento da energia
3	armazenamento de sementes
3	avaliacao de estoques pesqueiros marinhos
3	biodiversidade
3	biomatematica
3	biometria florestal
3	biotecnologia
3	business intelligence
3	cardiologia
3	ciencia e tecnologia de sementes
3	cinetica quimica e catalise
3	cirurgia oncologica
3	cirurgia urologica
3	computacao paralela
3	computacao pervasiva
3	conservacao de bacias hidrograficas
3	controle da poluicao
3	controle numerico
3	conversao e retificacao da energia eletrica
3	criptografia
3	design
3	dinamica dos gases
3	doencas infecciosas e parasitarias
3	drenagem urbana de aguas pluviais
3	economia dos recursos naturais
3	educacao especial
3	educacao permanente
3	eletroquimica
3	engenharia de agua e solo
3	ensino
3	equacoes diferenciais ordinarias
3	equipamentos de beneficiamento de minerios
3	estrutura nuclear
3	estruturas metalicas
3	fisica classica e fisica quantica mecanica e campos
3	fisica medica
3	fisico quimica organica
3	fisiologia de plantas forrageiras
3	fisiologia pos colheita
3	formacao de professores
3	fundamentos da estatistica
3	gastroenterologia
3	genetica quantitativa
3	geodesia celeste
3	geodesia geometrica
3	geoestatistica
3	geometria diferencial
3	geoquimica
3	grandes culturas
3	hidrogeologia
3	historia da arte
3	inferencia em processos estocasticos
3	informacao cadastro e mapeamento
3	informatica industrial
3	instalacoes prediais
3	interface homem maquina
3	jogos digitais
3	logica matematica
3	manejo e conservacao de recursos pesqueiros marinhos
3	maquinas de usinagem e conformacao
3	materiais dieletricos e propriedades dieletricas
3	materiais e componentes semicondutores
3	materiais magneticos e propriedades magneticas
3	medicina de animais selvagens
3	meteorologia fisica
3	metodos experimentais e instrumentacao para particulas elementares e fisica nuclear
3	metodos matematicos da fisica
3	microbiologia de alimentos
3	microbiologia medica
3	mineracao de textos
3	modelagem e simulacao
3	multimidia
3	musica e tecnologia
3	neuroimagem
3	operacao de sistemas de transporte
3	operacoes caracteristicas de processos bioquimicos
3	patologia clinica animal
3	patologia de sementes
3	pediatria
3	planejamento e organizacao do sistema de transporte
3	planejamento e projeto do espaco urbano
3	planejamento integrado dos recursos hidricos
3	processamento de alto desempenho
3	processamento de dados astronomicos
3	processamento de sinais de voz
3	processamento paralelo e distribuido
3	processos cognitivos e atencionais
3	processos de fabricacao selecao economica
3	processos inorganicos
3	processos perceptuais e cognitivos desenvolvimento
3	processos perceptuais e motores
3	propriedades fisicas dos metais e ligas
3	protozoologia parasitaria humana
3	quimica fisica fisico quimica e bioquimica dos alim e das mat primas alimentares
